substrate_id,yield,tfa_equivalents,reagent_nbs,reagent_nis,reagent_palauchlor,GATS7d_mordred,softness+_max_aqme,MINaaN_mordred,GATS7s_mordred,MDEO-12_mordred,softness-_indxcarbon_aqme,Buried volume_min_aqme,ETA_dEpsilon_B_mordred,FilterItLogS_mordred,Radical attack_indxcarbon_aqme,AATS7i_mordred,Partial charge_min_aqme,FOD p proportion_indxcarbon_aqme,GATS8d_mordred,SIC1_mordred,MINdssC_mordred,MINsCH3_mordred,BCUTs-1l_mordred,Disp. coeff. C6_max_aqme,Nu_Nucleophil._min_aqme,SaaCH_mordred,MDEO-11_mordred,MAXdO_mordred,BCUTdv-1l_mordred,MAXssCH2_mordred,ATSC2d_mordred
Etodolac,0.0,6.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,10.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,15.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,25.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,0.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,1.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,5.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,2.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,4.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,6.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,10.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,15.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,25.0,0.0,0.0,1.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,0.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,1.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,5.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,2.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,4.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,6.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,10.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,15.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,25.0,0.0,1.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Griseofulvin,79.6460177,0.0,1.0,0.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,78.84955752,1.0,1.0,0.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,74.86725664,5.0,1.0,0.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,90.0,10.0,1.0,0.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,89.20353982,15.0,1.0,0.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,89.20353982,25.0,1.0,0.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,7.314285714,0.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,17.37142857,1.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,17.37142857,2.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,18.28571429,4.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,15.54285714,6.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,62.17142857,10.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,61.25714286,15.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,64.0,25.0,0.0,0.0,1.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,8.0,0.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,30.0,1.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,43.0,2.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,50.0,4.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,49.0,6.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,45.0,10.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,52.0,15.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Griseofulvin,47.0,25.0,0.0,1.0,0.0,1.028947535,0.0157,,0.478720686,1.588073557,0.002,0.2566,0.059276115,-4.557623456,0.0155,161.1791915,-0.374,0.008,0.592710949,0.61707514,-0.340737906,1.400746646,1.139157907,103.3562,-0.0177,1.537979182,0.166666667,13.25493937,0.773996045,0.170295651,15.22605592
Hydroquinine,93.3047619,0.0,1.0,0.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,97.0,1.0,1.0,0.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,88.68571429,5.0,1.0,0.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,89.60952381,10.0,1.0,0.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,89.60952381,15.0,1.0,0.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,86.83809524,25.0,1.0,0.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,43.05882353,0.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,60.0,1.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,75.52941176,2.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,70.58823529,4.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,74.82352941,6.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,67.05882353,10.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,66.35294118,15.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,84.0,25.0,0.0,0.0,1.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,3.142857143,0.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,1.571428571,1.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,2.357142857,2.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,3.928571429,4.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,8.642857143,6.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,7.071428571,10.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,8.642857143,15.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroquinine,11.0,25.0,0.0,1.0,0.0,1.019088319,0.015,4.437815462,1.161121309,0.166666667,0.002,0.2617,0.03291954,-3.896164696,0.0238,161.0853789,-0.4472,0.0238,0.960339506,0.593174999,,1.670956436,1.162286028,29.9134,-0.0197,9.644974436,,,0.987909094,1.284367522,1.24
Hydroxychloroquine,94.59459459,0.0,1.0,0.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,87.38738739,1.0,1.0,0.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,100.0,5.0,1.0,0.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,43.96363636,0.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,49.88181818,1.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,43.96363636,2.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,76.93636364,4.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,81.16363636,6.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,78.62727273,10.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,83.7,15.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,93.0,25.0,0.0,0.0,1.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,4.473684211,0.0,0.0,1.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,5.368421053,1.0,0.0,1.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,5.368421053,2.0,0.0,1.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
Hydroxychloroquine,37.57894737,4.0,0.0,1.0,0.0,0.867256637,0.0152,4.372101669,0.897190226,,0.0044,0.2551,0.033948818,-5.594326831,0.0188,165.0556869,-0.455,0.018,0.836128273,0.603537218,,2.130531068,1.257386422,105.1355,-0.0227,9.62559094,,,0.773996594,1.10798703,1.289879217
