code_name,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Ibuprofen_rdkit,4.0921,-10.5542,-6.462,8.0486,-1.0301,1.9008,0,433.409,-9.9177,-5.825,-8.5081,155.418,0.0614,9.0788,0.1102,3.5093,0.6782,1.3593,12.2368,3.5623,99.417,-45.1716,10236.7206,234134.0138,303.6243,292.0548,-3.5093,0.3385,7.357,0.3865,-5.7789,0.6365000000000001,1.7084000000000001,8.7269,0.7731,-7.0185,4.3903,0.0059,1.8609,0.9418000000000001,-5.5594,0.7886000000000001,0.6782,3.8642000000000003,2,0,12.01275738308409,12.01275738308409,1.437363000755857,-4.012712191358025,0.8215995486924971,36.266666666666666,206.28500000000014,188.14099999999996,206.130679816,82,0,0.31018535153231,-0.480788501925738,0.480788501925738,0.31018535153231,1.6,2.333333333333333,2.8666666666666663,2.614794598810607,4.245068196354044,897.6133951693004,26.74855866551393,25.316496580927726,7.316496580927726,14.36813182138298,12.566496580927726,3.658248290463863,2.412457478565265,2.412457478565265,1.3291241452319311,1.3291241452319311,0.727062072615965,0.727062072615965,-1.31,2223830.510396445,2.195241043594357,4.964460295417243,3.387630631562938,116.3178930336608,5.108808191107212,0.0,0.0,0.0,1.431199657232634,5.969305287951849,4.794537184071822,0.0,0.0,0.0,37.87345906524454,30.245677687382127,17.819861230212858,11.376991910043959,33.20624083007277,5.969305287951849,1.431199657232634,0.0,5.893957685363079,32.8225589385795,0.0,35.29657781404717,0,0.0,0.0,0.0,0.0,0.0,11.078113479059063,11.167462085401201,5.893957685363079,60.879432475537904,24.16967483065318,0.0,1.431199657232634,0,37.3,79.98239972594158,4.794537184071822,0.0,0.0,0.0,0.0,0,0,0,5.108808191107212,24.734095112126372,138.26587939092968,0.0,12.01275738308409,3.548795264604924,-2.941406840513983,-9.813481434240364,-6.019232804232802,-3.914287485827664,-11.4723568071372,0.0,0.461538461538461,15,1,2,0,0,0,1,0,1,2,1,2,7,0,0,0,1,3.073200000000001,61.03480000000004,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cimetadine_rdkit,3.4292,-9.685,-6.2558,7.2099,-0.9182,11.3583,0,448.5068,-21.7376,-3.1418,-7.9704,176.4434,0.1375,8.128,0.123,3.1458,0.6089,1.5158,11.4079,4.6167,95.717,-50.3649,13066.7535,325152.8033,315.4508,313.1847,-3.1458,0.306,6.5977,0.3871,-5.1778,0.6371,1.5271,7.8188,0.7743,-6.2917,4.8665,0.0091,1.5746,0.8218000000000001,-14.8734,-4.4006,0.6782,2.425,2,0,8.716968519160595,8.716968519160595,0.007647874245096001,-3.667935681216931,0.308908723341352,28.764705882352942,252.34700000000015,236.219,252.11571551199998,92,0,0.20866777981699902,-0.358562072655282,0.358562072655282,0.20866777981699902,2.058823529411764,3.0,3.764705882352941,2.9234419554342552,3.494835644950564,941.286548135155,26.36987900907357,24.091529863463613,8.908026444391338,14.519726715569107,11.709563852213508,4.684419646641358,2.1742202065977922,2.786592642293587,1.19819209790394,1.686952501586892,0.591278479596374,0.9725893208141421,-1.6800000000000002,2916107.0395680713,3.202589640329544,7.570081043458362,4.7817848631942805,127.57924078154417,15.596629976806003,1.37075855617022,4.235526234984602,12.152710664522676,0.0,0.0,0.0,4.983978520947208,17.0237765041296,4.992404732635669,0.0,6.851892117295679,47.02563102378964,11.997299708814687,22.05538746519746,17.72143951813495,5.261891554738487,20.58060849775321,4.992404732635669,12.556849002445837,19.177643469748347,17.69122770366315,0,6.19315609577884,10.619626706576751,0.0,0.0,11.761884949391115,35.09817982966865,5.704956885150159,18.306939767813006,29.207717219909778,11.295776446601895,4.235526234984602,0.0,0,88.88999999999999,77.76678640056905,0.0,0.0,4.977003270229252,0.0,6.19315609577884,0,0,0,9.976383253582878,27.317279019935945,122.18786327469356,-0.521210789871503,6.225377794470508,7.688838702757192,-8.80561569449737,-1.444817281851011,0.0,0.071472426608384,-10.15190843230977,0.0,0.5,17,3,6,0,0,0,0,1,1,4,3,7,7,0,0,0,1,0.597399999999999,69.59710000000001,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nevirapine_rdkit,2.5005,-9.9647,-7.4642,7.3267,0.2868,2.549,0,458.0012,-9.8128,-2.1054,-8.7145,189.0603,0.3516,7.0399,0.14200000000000002,3.8068,1.0293,1.1359,11.6098,5.4726,64.4214,-55.0363,14713.241,353699.1611,316.7435,312.8533,-3.8068,1.1902,8.8037,0.5407000000000001,-5.5667,0.7907000000000001,0.7425,8.356,1.0815,-7.6135,4.7344,0.013600000000000001,1.2019,1.1904,-7.0588,-1.3269,0.6782,1.259,2,0,13.213574263038545,13.213574263038545,0.069432634164777,-3.211460104875284,0.861716125086419,34.9,266.3039999999998,252.19199999999998,266.1167610680003,100,0,0.259040848923194,-0.31847430289572703,0.31847430289572703,0.259040848923194,1.5,2.35,3.15,3.057425241892186,2.256150993978391,1261.217863622602,25.919767061838233,23.697102672463696,9.697102672463696,15.335128648705794,12.413798920481701,5.466585324981743,3.919006946408316,3.919006946408316,2.7313549027620763,2.7313549027620763,1.82594727959641,1.82594727959641,-2.43,14887019.312605951,4.036621409073112,4.030422454929436,1.591657642648896,135.93970314082148,10.209723084138854,5.817862777835028,7.229704856163229,0.0,5.9071797293515065,0.0,4.794537184071822,9.967957041894417,0.0,0.0,0.0,43.28844953464132,27.958992783170704,19.475389103401877,24.02624049261288,23.230291559705126,0.0,9.967957041894417,0.0,25.615634388304084,10.209723084138854,41.5999495280134,0,0.0,10.209723084138854,17.323111830353618,0.0,0.0,21.893029239595567,0.0,6.851892117295679,46.487151200337465,30.473046544619407,1.4118420783282,0.0,0,58.12,90.4458754760226,4.794537184071822,0.0,5.3098133532883764,4.899909730850478,0.0,0,0,0,9.967957041894417,19.23170330854106,112.41565243921643,0.0,20.970520597127738,-0.069432634164777,-2.862946900982614,-3.230156368102796,-5.802795033908625,-7.876048660976739,-3.211460104875284,0.0,0.266666666666666,20,1,5,1,1,2,0,2,2,4,1,5,2,1,0,1,4,2.65122,76.32520000000002,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bifonazole_rdkit,3.1156,-10.0002,-6.8846,7.4352,0.039900000000000005,4.4366,0,555.6136,-6.5037,-0.6438,-8.4424,249.3779,0.1893,7.3953,0.13520000000000001,3.7375,0.9445,1.1849,11.0482,6.0039,85.5496,-62.1207,23987.3119,595535.5035,396.9772,394.0483,-3.7375,0.9648,8.4398,0.5054000000000001,-5.5864,0.7554000000000001,0.9046000000000001,8.3797,1.0108,-7.4751,4.7885,0.0118,1.4563000000000001,1.16,-2.801,-3.7372,0.6782,5.3475,2,0,9.481257663559251,9.481257663559251,0.317209739982106,-3.1884702800873432,0.50713554442956,23.833333333333332,310.39999999999964,292.256,310.1469985760005,116,0,0.104332750962216,-0.32585382812485003,0.32585382812485003,0.104332750962216,0.75,1.333333333333333,1.958333333333333,3.196443645859182,2.281262937142034,1742.7016405692411,31.908812703358322,29.894427190999917,11.894427190999917,19.330809894269144,15.618033988749897,6.618033988749896,4.369427190999915,4.369427190999915,2.939918693812441,2.939918693812441,1.928811896062462,1.928811896062462,-3.129999999999999,765030429.3126451,4.700155880145586,6.548506444939078,2.863937426311997,166.89587674366234,4.5670996477913555,1.37075855617022,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,84.59386190728614,22.253805966787983,12.345790421629522,35.624159637209615,24.673654011063956,0.0,0.0,9.551078168738563,0.0,6.017892468349645,0.0,114.3699270262759,0,11.126902983393991,0.0,0.0,0.0,0.0,9.551078168738563,0.0,0.0,41.818449462807614,103.24302404288188,0.0,11.126902983393991,0,17.82,131.5147224780195,1.37075855617022,0.0,0.0,4.5670996477913555,0.0,0,0,0,4.983978520947208,23.302895454893736,150.32914371526346,0.0,3.479980286455546,0.0,-3.393195226156985,0.0,-16.320311859499242,-2.845616916062788,0.0,0.0,0.045454545454545005,24,0,2,0,0,0,3,1,4,2,0,2,4,0,0,0,4,5.187800000000004,97.78800000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etodolac_rdkit,2.6565000000000003,-9.5157,-6.8592,7.1011,-0.6854,2.8861,0,491.2597,-11.0126,-6.0831,-8.1874,204.9557,0.1646,7.7864,0.1285,3.2078,0.6608,1.4655,11.4548,4.5236,80.629,-62.296,17925.8037,415742.4239,364.3709,366.5411,-3.2078,0.4088,6.8245000000000005,0.41200000000000003,-5.1545,0.662,1.3462,7.7619,0.8240000000000001,-6.4157,4.7813,0.010100000000000001,1.426,0.8521000000000001,-5.8394,0.23170000000000002,0.6782,4.1496,2,0,12.619963708496353,12.619963708496353,0.32858560090702904,-4.344787414965987,0.9057842881790301,43.904761904761905,287.3589999999996,266.191,287.1521435320006,112,0,0.306201518997805,-0.48114130189667903,0.48114130189667903,0.306201518997805,1.761904761904761,2.714285714285714,3.523809523809523,3.112235261818268,2.929232297272737,1467.6783688566697,33.187716254269354,31.171958466891546,10.171958466891548,18.447247070497674,15.869172062391506,5.513710176427685,3.981784836020042,3.981784836020042,2.85177430278853,2.85177430278853,1.9912116792477432,1.9912116792477432,-1.8099999999999992,214410312.00751424,3.567149590383935,5.187313539396647,2.141048187654557,153.31928442392297,14.822674415136515,5.601050810983688,1.4118420783282,0.0,1.431199657232634,5.969305287951849,4.794537184071822,0.0,0.0,0.0,31.831040357581244,30.24567768738213,30.09354471846413,25.479630919945226,42.09646297454148,16.872230220032904,1.431199657232634,4.977003270229252,0.0,44.79653465089256,6.558985242916289,34.94808710123234,0,0.0,0.0,0.0,0.0,0.0,22.6141019922046,27.878300751514317,0.0,69.31487758272678,18.127256122989884,1.4118420783282,12.33412458931369,0,62.32,103.17583721507411,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0,0,0,5.108808191107212,33.624317256595056,175.52074222890107,0.0,12.291378107589324,2.443839878722634,-10.088702457063071,-2.405930321974468,-3.837731271520955,-16.09645286123709,-11.827143303417435,0.0,0.47058823529411703,21,2,4,0,1,1,1,1,2,3,2,4,6,0,0,0,3,3.383000000000002,81.55450000000005,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griseofulvin_rdkit,2.6096,-10.4319,-7.8223,7.5523,0.7939,8.6956,0,550.2888,-16.2695,-2.9031000000000002,-9.1271,219.8625,0.3456,6.7584,0.148,4.1731,1.2884,0.9832000000000001,11.3117,6.2647,66.1641,-74.0334,20827.1913,513297.2209,391.4472,390.5241,-4.1731,1.8252000000000002,10.1714,0.6175,-5.8627,0.8675,0.49450000000000005,8.8407,1.2349,-8.3462,4.6151,0.015,1.2741,1.4502000000000002,-16.3001,2.2555,0.6782,2.2138,2,0,14.168060712711007,14.168060712711007,1.130222978080121,-4.195298130826406,0.8326610784751861,43.291666666666664,352.76999999999975,335.63400000000007,352.07136594400043,128,0,0.23072506743992602,-0.49616751844746304,0.49616751844746304,0.23072506743992602,1.375,2.125,2.833333333333333,3.063024231908866,2.604143798311253,1357.352929352707,32.10192981664245,28.327454215792407,12.083383161810861,18.049983473961117,14.48022368882393,6.358188161833157,4.503161616207963,4.881126089217191,3.325469288422138,3.668754874888844,2.3097258264427,2.528614178802205,-2.21,130156960.03948574,5.66055218156775,5.7015415541703725,2.02158699012613,167.70949088646643,18.947451815200196,22.08510847200613,17.29192165130502,11.384295757348628,0.0,0.0,9.589074368143644,0.0,0.0,0.0,18.452832007528194,0.0,32.58592437741264,36.19220149452019,51.839421638237624,23.167429782962394,0.0,0.0,5.893957685363079,18.825867829608747,21.113857376647765,28.439740130793357,0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,11.600939890232516,38.28139808036133,9.53140013787187,5.893957685363079,46.88570114928765,17.853655325355035,5.022633313741326,0.0,0,71.06,103.08844841499455,9.589074368143644,0.0,0.0,0.0,0.0,0,0,0,9.473725907600098,44.37756125272638,151.3663175022011,6.154996251329749,27.020982360156165,-1.130222978080121,-5.231616000566893,-13.882524570045087,-3.05406772276812,-4.033754251700682,-4.09002739984883,-10.592305412899524,0.41176470588235203,24,0,6,1,1,2,1,0,1,6,0,7,7,0,0,0,3,2.8103,86.12550000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lidocaine_rdkit,3.6827,-9.7526,-6.0699,7.2705,-1.3275000000000001,4.5152,0,454.1434,-7.8939,-1.219,-7.9113,181.016,0.0863,8.598,0.1163,2.9715,0.5136000000000001,1.6395,11.5193,3.3088,93.8535,-51.1336,13880.2169,311485.8191,334.2272,334.428,-2.9715,0.1575,6.1005,0.3456,-5.121,0.5956,1.841,7.7841000000000005,0.6912,-5.9431,4.4425,0.007,1.7652,0.737,-7.0555,-0.29760000000000003,0.6782,3.5686999999999998,2,0,13.304207294028718,13.304207294028718,0.8500784202569911,-4.472629086356767,0.8489671904749561,35.11764705882353,234.3430000000002,212.16699999999997,234.173213324,94,0,0.23806613187559703,-0.324484604945174,0.324484604945174,0.23806613187559703,1.470588235294117,2.117647058823529,2.6470588235294112,2.654541781468161,4.234941169700248,1041.2015710038688,31.696152422706632,30.30267548146378,8.30267548146378,16.785468820183674,15.019371729481785,4.072158133981826,2.561383154283389,2.561383154283389,1.493009185604959,1.493009185604959,0.8174964398237491,0.8174964398237491,-1.349999999999999,20709705.016803384,2.369515915973115,6.401220913530595,3.858200815473424,134.78956562445518,5.3098133532883764,0.0,1.4118420783282,5.9071797293515065,0.0,0.0,9.694446914922299,0.0,0.0,0.0,31.831040357581244,37.824406586617236,27.619523173407078,13.350652465167045,34.99230894197464,11.594566004035068,0.0,4.899909730850478,0.0,27.407568469182717,24.800392406236206,29.254159106383874,0,0.0,5.3098133532883764,5.687386274683562,0.0,0.0,30.297668513149816,4.794537184071822,13.703784234591359,53.616616897560014,18.127256122989884,1.4118420783282,0.0,0,32.34,97.95659571668835,4.794537184071822,0.0,0.0,0.0,0.0,0,0,0,0.0,30.197771757902817,169.51954524816378,0.0,12.1821518329554,-0.8500784202569911,-4.602137818090201,-2.572888321995464,-3.971132772617259,0.0,-28.288793081492628,0.0,0.5,17,1,3,0,0,0,1,0,1,2,1,3,9,0,0,0,1,2.58374,72.33370000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracetamol_rdkit,3.7521,-10.0855,-6.3333,7.9257,-1.1654,3.5523,0,331.5354,-13.4034,-5.2872,-8.2094,106.1757,0.07830000000000001,9.0911,0.11,3.3802,0.6284000000000001,1.4224,13.0775,3.2307,90.1972,-32.7834,4615.0857,108984.5857,207.0069,189.0167,-3.3802,0.26980000000000004,7.0301,0.3718,-5.6529,0.6218,1.7938,8.5541,0.7436,-6.7603,4.774,0.0064,1.7095,0.8387,-9.4729,0.6785,0.6782,4.8878,2,0,11.465040233686066,11.465040233686066,0.20687263794406602,-3.157137542517008,0.595026196778084,21.636363636363637,151.16500000000008,142.093,151.063328528,58,0,0.29309209663784,-0.5079643157925781,0.5079643157925781,0.29309209663784,1.818181818181818,2.545454545454545,3.090909090909091,2.349314518764969,3.51451471975312,526.8541334654581,15.825908934703556,14.263710176427683,5.263710176427684,9.034798488049647,6.960923771927643,2.605461885963821,1.594686906265383,1.594686906265383,0.8022141162622031,0.8022141162622031,0.45187968107923004,0.45187968107923004,-1.509999999999999,13543.798200680048,2.000818851404337,3.0531381005525,2.292303972882069,77.45636677601388,10.418621544395588,5.749511833283905,1.4118420783282,5.9071797293515065,1.431199657232634,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.16967483065318,16.6515540604899,5.483034224680881,20.910497346698772,11.594566004035068,1.431199657232634,0.0,0.0,6.851892117295679,5.3098133532883764,24.16967483065318,0,5.749511833283905,5.3098133532883764,5.687386274683562,5.749511833283905,0.0,12.447187577691352,4.794537184071822,0.0,16.447202010487217,24.16967483065318,1.4118420783282,0.0,0,49.33,48.36564478526783,4.794537184071822,0.0,5.3098133532883764,0.0,0.0,0,0,0,5.108808191107212,12.438351628752375,64.78879739858905,0.0,11.465040233686066,3.75225068499622,-0.8176620370370361,-2.350625472411185,-3.2639965986394532,0.0,-3.157137542517008,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,3,0,0,0,1,1.3505999999999991,42.41050000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indomethacin_rdkit,2.4698,-10.1781,-7.7083,7.3867,0.714,3.0409,0,561.1257,-15.9255,-6.99,-8.943200000000001,240.0478,0.3166,6.6727,0.1499,4.0503,1.2296,1.0204,11.0149,6.4687,69.9721,-72.63,23513.0875,596965.9305,402.0634,402.1742,-4.0503,1.702,9.8027,0.607,-5.7186,0.8571000000000001,0.5156000000000001,8.6163,1.2141,-8.1007,4.6914,0.0158,1.2730000000000001,1.3951,-11.0451,1.4314,0.6782,4.2916,2,0,13.91394479087931,13.91394479087931,0.030210695389266004,-3.6735599201100193,0.7678065120522061,21.48,357.79299999999984,341.66500000000013,357.07678567200037,128,0,0.30740780163340503,-0.49674295951740305,0.49674295951740305,0.30740780163340503,1.3599999999999999,2.16,2.84,3.241085378274564,2.759266558719103,1595.821555134964,31.729168138596737,27.958171230364638,12.714100176383091,18.516684848388252,14.28867164637807,6.758387828923436,4.495402289451185,4.873366762460413,3.044355392071109,3.233337628575722,2.066929693018754,2.161420811271061,-2.789999999999999,255739689.1914201,6.179619705449648,6.607181634243952,3.104666499487256,171.51429200637315,9.84567114490726,5.749511833283905,0.0,0.0,7.3383793865841405,5.969305287951849,14.156174015934997,0.0,0.0,0.0,11.600939890232516,54.712274562635734,28.520029795602678,32.635163639530425,39.99612385560422,34.380349839616926,1.431199657232634,4.5670996477913555,0.0,13.224817018625059,7.037952458882589,64.14039524562685,0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.600939890232516,28.59034531508451,11.167462085401201,6.851892117295679,42.176746504867594,42.29693095364306,5.022633313741326,12.33412458931369,0,68.53,112.93208650580281,9.589074368143644,0.0,4.5670996477913555,0.0,0.0,0,0,0,9.84567114490726,33.59351789001845,131.60671875278766,5.78027182219832,26.278593030863494,1.9307071110838812,-4.927687407267433,-4.9365656732670615,-7.577361336399337,-3.6735599201100193,-3.614896598814426,-3.338442003297286,0.157894736842105,25,1,5,0,0,0,2,1,3,5,1,6,6,0,0,0,3,3.927320000000003,95.74730000000005,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clotrimazole_rdkit,3.2398,-10.0298,-6.7901,7.6484,-0.0893,4.0816,0,523.8779,-7.3537,-0.871,-8.41,261.5896,0.1983,7.7377,0.1292,3.7795,0.9231,1.185,11.417,5.7907,96.1461,-66.1644,26541.1717,688229.0584,384.343,403.9806,-3.7795,0.88,8.439,0.48850000000000005,-5.7139,0.7385,1.0124,8.5714,0.9769000000000001,-7.559,4.8244,0.010400000000000001,1.5203,1.1494,-3.7902,-3.3707000000000003,0.6782,2.0885,2,0,8.821345899470899,8.821345899470899,0.401696900982615,-3.143981481481481,0.45454498474207106,20.92,344.84499999999974,327.70900000000006,344.10802622400047,122,0,0.12258561028717001,-0.31890279301670804,0.31890279301670804,0.12258561028717001,0.8,1.3599999999999999,1.92,3.203928828092689,2.622933132235983,1578.2861940916025,31.908812703358322,29.27239166400914,13.028320610027599,19.36350196472025,15.30701622525451,7.184980698263737,4.670212826379518,5.048177299388745,3.43026216894088,3.7137355236978,2.452587818714214,2.683827767955254,-2.839999999999999,796493502.7350144,5.582129125874503,6.577182238233219,2.55304316640207,175.79417247037622,4.5670996477913555,6.909683808553567,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,90.15238308985536,17.169321691057284,22.931875227067845,28.235508612689742,23.302895454893736,11.600939890232516,0.0,9.551078168738563,0.0,5.538925252383345,0.0,124.95601183171422,0,0.0,0.0,0.0,0.0,11.600939890232516,9.551078168738563,5.538925252383345,0.0,39.99324992998474,103.2430240428819,5.022633313741326,0.0,0,17.82,130.49493708409756,0.0,0.0,0.0,4.5670996477913555,0.0,0,0,0,4.983978520947208,34.90383534512626,144.0142924505193,6.531896136026426,3.585512566137565,-0.8762471655328791,-6.001990425799949,0.0,-13.901859725371633,-2.990492724867725,0.0,0.0,0.045454545454545005,25,0,2,0,0,0,3,1,4,2,0,3,4,0,0,0,4,5.376700000000004,101.84300000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
