substrate_id,yield,tfa_equivalents,reagent_nbs,reagent_nis,reagent_palauchlor,Electrophilic descrip._aqme,Trans. dipole moment_aqme,MinEStateIndex_aqme,FpDensityMorgan2_aqme,FpDensityMorgan3_aqme,Kappa3_aqme,SlogP_VSA3_aqme,VSA_EState6_aqme,NumAromaticCarbocycles_aqme,Radical attack_indxcarbon_aqme,SASA_indxcarbon_aqme,FOD_indxcarbon_aqme,fukui0_indxcarbon_aqme,softness-_indxcarbon_aqme,Born radii_indxcarbon_aqme,FOD p proportion_indxcarbon_aqme,Buried volume_min_aqme,Coord. numbers_min_aqme,softness-_min_aqme,Nu_Electrophil._min_aqme,Coord. numbers_max_aqme,Polariz. alpha_max_aqme,fukui+_max_aqme,softness+_max_aqme,Mult. descrip._max_aqme,FOD s proportion_max_aqme
Clotrimazole,0.0,5.0,0.0,1.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,25.0,0.0,1.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Colchicine,100.0,0.0,1.0,0.0,0.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,94.23076923,1.0,1.0,0.0,0.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,98.07692308,5.0,1.0,0.0,0.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,7.0,0.0,0.0,0.0,1.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,8.0,1.0,0.0,0.0,1.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,31.0,5.0,0.0,0.0,1.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,96.0,0.0,0.0,1.0,0.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,96.0,1.0,0.0,1.0,0.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Colchicine,94.23853211,5.0,0.0,1.0,0.0,1.2353,5.3469,-4.5459946617535945,1.93103448275862,2.689655172413793,3.721770404485165,11.1674620854012,-11.813158895502648,2.0,0.0318,7.8477,0.0493,0.0285,0.0026,2.6045,0.0482,0.2657,0.8583000000000001,-0.0027,-0.0232,3.8099,9.0137,0.0764,0.0118,0.0454,0.0018
Etodolac,0.0,0.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,1.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,5.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,2.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,4.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,6.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,10.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,15.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,25.0,1.0,0.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,0.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,1.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,5.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,2.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,4.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,6.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,10.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,15.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,25.0,0.0,0.0,1.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,0.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,1.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,5.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,2.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,4.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,6.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,10.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,15.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Etodolac,0.0,25.0,0.0,1.0,0.0,1.426,4.1496,-4.344787414965987,2.714285714285714,3.523809523809523,2.141048187654557,27.87830075151432,-3.837731271520955,1.0,0.0287,14.8322,0.0139,0.0435,0.0059,2.5575,0.014,0.2969,0.804,-0.0015,-0.0194,3.805,8.8614,0.118,0.0152,0.0775,0.0015
Griseofulvin,79.6460177,0.0,1.0,0.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,78.84955752,1.0,1.0,0.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,74.86725664,5.0,1.0,0.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,90.0,10.0,1.0,0.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,89.20353982,15.0,1.0,0.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,89.20353982,25.0,1.0,0.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,7.314285714,0.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,17.37142857,1.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,17.37142857,2.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,18.28571429,4.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,15.54285714,6.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,62.17142857,10.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,61.25714286,15.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,64.0,25.0,0.0,0.0,1.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,8.0,0.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,30.0,1.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,43.0,2.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,50.0,4.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,49.0,6.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,45.0,10.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,52.0,15.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Griseofulvin,47.0,25.0,0.0,1.0,0.0,1.2741,2.2138,-4.195298130826406,2.125,2.833333333333333,2.02158699012613,9.53140013787187,-3.05406772276812,1.0,0.0155,7.7092,0.0077,0.012,0.002,2.566,0.008,0.2566,0.856,-0.0027,-0.0177,3.8973,15.5531,0.1059,0.0157,0.0693,0.001
Hydroquinine,93.3047619,0.0,1.0,0.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,97.0,1.0,1.0,0.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,88.68571429,5.0,1.0,0.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,89.60952381,10.0,1.0,0.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,89.60952381,15.0,1.0,0.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,86.83809524,25.0,1.0,0.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,43.05882353,0.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,60.0,1.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,75.52941176,2.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,70.58823529,4.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,74.82352941,6.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,67.05882353,10.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,66.35294118,15.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,84.0,25.0,0.0,0.0,1.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,3.142857143,0.0,0.0,1.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,1.571428571,1.0,0.0,1.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,2.357142857,2.0,0.0,1.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
Hydroquinine,3.928571429,4.0,0.0,1.0,0.0,1.3229,2.2659,-4.761601028082135,2.708333333333333,3.583333333333333,2.579450840365649,0.0,-9.760784171049917,1.0,0.0238,4.8177,0.0241,0.028,0.002,2.6495,0.0238,0.2617,0.8043,-0.0022,-0.026,3.8659,8.9686,0.1067,0.015,0.0521,0.009
